16:14:54,2465572;0,000119
16:14:54,6546001;0,000075
16:14:55,0625105;0,000075
16:14:55,4713826;0,000136
16:14:55,8793216;0,000024
16:14:56,2881975;0,000144
16:14:56,7448823;0,000117
16:14:57,152877;0,000081
16:14:57,5617833;0,000063
16:14:57,9697313;0,000144
16:14:58,3780668;0,000022
16:14:58,7859755;0,000141
16:14:59,1938891;0,000052
